Date,Open,High,Low,Close,Adj Close,Volume,%change
26/04/2018,93.550003,95.150002,93.099998,94.260002,89.183022,42529000,0.002679528
27/04/2018,97.599998,97.900002,93.910004,95.82,90.658989,48272800,0.043292302
30/04/2018,96.330002,96.400002,93.150002,93.519997,88.482872,41523600,-0.013012254
01/05/2018,93.209999,95.290001,92.790001,95,89.883148,31408900,-0.032388694
02/05/2018,94.989998,95.169998,93.190002,93.510002,88.473427,27471000,0.019096653
03/05/2018,92.959999,94.93,92.449997,94.07,89.003242,31142500,-0.021370661
04/05/2018,93.32,95.370003,92.919998,95.160004,90.034546,22531300,0.003872644
07/05/2018,95.169998,96.709999,95.099998,96.220001,91.037437,24242000,0.019824239
08/05/2018,95.849998,96.160004,95.059998,95.809998,90.649551,23484600,0.007145109
09/05/2018,96.010002,96.970001,95.050003,96.940002,91.718666,27327400,0.001669317
10/05/2018,97.459999,97.949997,97.050003,97.910004,92.636429,22388100,0.015102562
11/05/2018,97.800003,97.870003,97.040001,97.699997,92.437729,16778300,0.003488652
14/05/2018,97.919998,98.690002,97.309998,98.029999,92.749954,19454100,0.001226943
15/05/2018,97.239998,97.849998,96.339996,97.32,92.078217,24594000,-0.006944445
16/05/2018,97.360001,97.400002,96.620003,97.150002,92.315765,17384700,0.001234091
17/05/2018,96.760002,97.540001,95.830002,96.18,91.394028,17246700,-0.006162685
18/05/2018,96.010002,96.93,96.010002,96.360001,91.565071,17865800,-0.007751137
21/05/2018,97,98.010002,96.800003,97.599998,92.743362,19422500,0.010311405
22/05/2018,97.68,98.169998,97.199997,97.5,92.648354,15441200,0.007010309
23/05/2018,96.709999,98.730003,96.32,98.660004,93.750626,21251200,-0.009930395
24/05/2018,98.730003,98.940002,96.809998,98.309998,93.418045,26649300,0.02088723
25/05/2018,98.300003,98.980003,97.860001,98.360001,93.465561,18363900,-0.004355312
29/05/2018,97.839996,98.879997,97.230003,98.010002,93.132973,28671000,-0.004679623
30/05/2018,98.309998,99.25,97.910004,98.949997,94.026192,22158500,0.004803782
31/05/2018,99.290001,99.989998,98.610001,98.839996,93.921677,34140900,0.009968498
01/06/2018,99.279999,100.860001,99.169998,100.790001,95.774643,28655600,-0.000100735
04/06/2018,101.260002,101.860001,100.849998,101.669998,96.61084,27281600,0.019943624
05/06/2018,102,102.330002,101.529999,102.190002,97.104965,23514400,0.0073079
06/06/2018,102.480003,102.599998,101.900002,102.489998,97.390045,21122900,0.004705912
07/06/2018,102.650002,102.690002,100.379997,100.879997,95.860153,28232200,0.00165885
08/06/2018,101.089996,101.949997,100.540001,101.629997,96.572823,22165100,-0.01519733
11/06/2018,101.010002,101.589996,100.669998,101.050003,96.021713,23490900,-0.000791315
12/06/2018,101.099998,101.449997,100.75,101.309998,96.268776,18325200,0.000890961
13/06/2018,101.720001,102.010002,100.559998,100.849998,95.83165,29492900,0.006132572
14/06/2018,101.650002,102.029999,101,101.419998,96.373283,25691800,-0.000688154
15/06/2018,101.510002,101.529999,100.07,100.129997,95.147469,65738600,-0.001377275
18/06/2018,100.010002,101.110001,99.419998,100.860001,95.841156,23586000,-0.014776869
19/06/2018,99.650002,101,99.5,100.860001,95.841156,28653100,-0.00359964
20/06/2018,101.370003,102.519997,101.120003,101.870003,96.800896,26180800,0.017260421
21/06/2018,102.080002,102.459999,100.879997,101.139999,96.107231,23198200,0.007004035
22/06/2018,100.410004,100.769997,99.629997,100.410004,95.413544,38923100,-0.016359698
25/06/2018,100,100.110001,97.300003,98.389999,93.494057,35433300,-0.004083298
26/06/2018,98.82,100.080002,98.75,99.080002,94.149734,26897200,-0.0118
27/06/2018,99.580002,100.019997,97.400002,97.540001,92.686348,31298400,0.007690771
28/06/2018,97.379997,99.110001,97.260002,98.629997,93.722107,26650700,-0.022092839
29/06/2018,98.93,99.910004,98.330002,98.610001,93.70311,28053200,0.015917057
02/07/2018,98.099998,100.059998,98,100.010002,95.03344,19564500,-0.008389791
03/07/2018,100.480003,100.629997,98.940002,99.050003,94.121216,14670300,0.02426101
05/07/2018,99.5,99.919998,99.029999,99.760002,94.795883,18977400,-0.009753214
06/07/2018,99.889999,101.43,99.669998,101.160004,96.126236,19234600,0.003919588
09/07/2018,101.650002,102.25,101.25,101.849998,96.781883,18212000,0.017619412
10/07/2018,102,102.510002,101.860001,102.120003,97.03846,19293100,0.003443168
11/07/2018,101.150002,102.339996,101.099998,101.980003,96.905418,19644600,-0.008333314
12/07/2018,102.769997,104.410004,102.730003,104.190002,99.00544,24335900,0.016015768
13/07/2018,104.370003,105.599998,104.089996,105.43,100.183754,24635200,0.015568805
16/07/2018,105.400002,105.82,104.519997,104.910004,99.689613,21786900,0.009868726
17/07/2018,104.610001,106.5,104.32,105.949997,100.677872,25901700,-0.007495266
18/07/2018,105.940002,106.050003,104.720001,105.120003,99.889168,29493900,0.012713899
19/07/2018,104.93,105.309998,103.889999,104.400002,99.205009,40171600,-0.009533717
20/07/2018,108.080002,108.199997,106.080002,106.269997,100.981956,56004000,0.030020032
23/07/2018,106.300003,108.139999,106.129997,107.970001,102.597351,29707000,-0.016469272
24/07/2018,108.57,108.82,107.260002,107.660004,102.302788,26316600,0.021354628
25/07/2018,107.959999,111.150002,107.599998,110.830002,105.315041,30702100,-0.005618504
26/07/2018,110.739998,111,109.5,109.620003,104.165237,31372100,0.025750269
27/07/2018,110.18,110.18,106.139999,107.68,102.3218,37005300,-0.005056872
30/07/2018,107.190002,107.529999,104.760002,105.370003,100.126747,34668300,-0.027137393
31/07/2018,106.489998,106.720001,105.379997,106.080002,100.801392,27655200,-0.006530497
01/08/2018,106.029999,106.449997,105.419998,106.279999,100.991447,23628700,-0.004319645
02/08/2018,105.400002,108.089996,104.839996,107.57,102.217255,26104300,-0.005941686
03/08/2018,107.800003,108.050003,106.82,108.040001,102.663872,18659600,0.022770408
06/08/2018,108.120003,108.419998,107.559998,108.129997,102.74939,20265900,0.00296846
07/08/2018,108.559998,109.099998,108.169998,108.879997,103.462074,16080200,0.004069506
08/08/2018,109.330002,109.75,108.760002,109.489998,104.041725,15487500,0.007092889
09/08/2018,109.709999,110.160004,109.599998,109.669998,104.212753,13677200,0.003475688
10/08/2018,109.419998,109.690002,108.379997,109,103.576096,18183700,-0.002643342
13/08/2018,109.239998,109.580002,108.099998,108.209999,102.825409,18472500,-0.001645038
14/08/2018,108.559998,109.75,108.040001,109.559998,104.108246,16788300,-0.006224826
15/08/2018,108.489998,108.989998,106.82,107.660004,102.69648,29982800,-0.000644805
16/08/2018,108.300003,108.860001,107.300003,107.639999,102.677414,21384300,-0.001751267
17/08/2018,107.360001,107.900002,106.690002,107.580002,102.620155,18061500,-0.008679612
20/08/2018,107.510002,107.900002,106.480003,106.870003,101.942894,17914200,0.001397178
21/08/2018,106.919998,107.349998,105.849998,105.980003,101.093918,22881900,-0.005487899
22/08/2018,105.849998,107.339996,105.779999,107.059998,102.12413,18000600,-0.010007482
23/08/2018,107.150002,108.18,106.870003,107.559998,102.601074,18167700,0.012281568
24/08/2018,107.669998,108.559998,107.559998,108.400002,103.402367,17234000,0.004852972
27/08/2018,109.269997,109.639999,108.510002,109.599998,104.547028,19662300,0.014860212
28/08/2018,109.940002,110.5,109.790001,110.260002,105.17659,19151500,0.006131647
29/08/2018,110.449997,112.029999,110.269997,112.019997,106.855453,20818000,0.004638848
30/08/2018,111.669998,112.610001,111.440002,111.949997,106.788689,22798700,0.011045731
31/08/2018,111.690002,112.779999,111.519997,112.330002,107.151169,23222700,0.000179135
04/09/2018,110.849998,111.959999,110.220001,111.709999,106.559753,22634600,-0.007520852
05/09/2018,111.010002,111.419998,108.099998,108.489998,103.488213,32872400,0.001443428
06/09/2018,108.25,108.989998,107.510002,108.739998,103.726669,23477600,-0.024862643
07/09/2018,108.230003,108.720001,107.230003,108.209999,103.221107,22498600,-0.00018473
10/09/2018,108.839996,109.639999,108.360001,109.379997,104.337173,20727900,0.00563608
11/09/2018,108.900002,111.589996,108.889999,111.239998,106.111427,24301800,0.000551323
12/09/2018,111.43,111.849998,110.510002,111.709999,106.559753,18891100,0.023232304
13/09/2018,112.120003,113.730003,112.120003,112.910004,107.704422,26055600,0.006192255
14/09/2018,113.360001,113.730003,112.440002,113.370003,108.143219,19122300,0.011059561
17/09/2018,113.690002,113.699997,111.860001,112.139999,106.969925,20736500,0.002911089
18/09/2018,112.190002,113.699997,111.720001,113.209999,107.990593,22170900,-0.013193772
19/09/2018,113.050003,113.32,111.040001,111.699997,106.550194,21728400,0.007665576
20/09/2018,112.279999,113.800003,111.93,113.57,108.333977,23714500,-0.006811181
21/09/2018,114,115.290001,113.510002,114.260002,108.99218,71229700,0.015318855
24/09/2018,113.029999,114.900002,112.220001,114.669998,109.38327,27334500,-0.008508781
25/09/2018,114.800003,115.099998,113.75,114.449997,109.173424,22668000,0.015659595
26/09/2018,114.470001,115.059998,113.739998,113.980003,108.725098,19352000,-0.002874582
27/09/2018,114.779999,114.910004,114.199997,114.410004,109.135269,19091300,0.002708116
28/09/2018,114.190002,114.57,113.68,114.370003,109.09713,21647800,-0.005140242
01/10/2018,114.75,115.68,114.730003,115.610001,110.279976,18883100,0.00490409
02/10/2018,115.300003,115.839996,114.440002,115.150002,109.841148,20787200,0.004793054
03/10/2018,115.419998,116.18,114.93,115.169998,109.860222,16648000,0.00104072
04/10/2018,114.610001,114.760002,111.629997,112.790001,107.589958,34821700,-0.007017822
05/10/2018,112.629997,113.169998,110.639999,112.129997,106.960388,29068900,-0.017276014
08/10/2018,111.660004,112.029999,109.339996,110.849998,105.739395,29640600,-0.008612208
09/10/2018,111.139999,113.080002,110.800003,112.260002,107.084389,26198600,-0.004657039
10/10/2018,111.239998,111.5,105.790001,106.160004,101.265633,61376300,0.000899757
11/10/2018,105.349998,108.93,104.199997,105.910004,101.027161,63904300,-0.052948581
12/10/2018,109.010002,111.239998,107.120003,109.57,104.518417,47742100,0.034741377
15/10/2018,108.910004,109.480003,106.949997,107.599998,102.639221,32068100,-0.000917329
16/10/2018,109.540001,111.410004,108.949997,111,105.882492,31610200,0.005784565
17/10/2018,111.68,111.809998,109.550003,110.709999,105.60585,26548200,0.019536233
18/10/2018,110.099998,110.529999,107.830002,108.5,103.497742,32506200,-0.014147582
19/10/2018,108.93,110.860001,108.209999,108.660004,103.65036,32785500,-0.010626685
22/10/2018,109.32,110.540001,108.239998,109.629997,104.575653,26545600,0.003580281
23/10/2018,107.769997,108.970001,105.110001,108.099998,103.116173,43770400,-0.014178586
24/10/2018,108.410004,108.489998,101.589996,102.32,97.602669,63897800,0.005938638
25/10/2018,106.550003,109.269997,106.150002,108.300003,103.306953,61646800,-0.017157097
26/10/2018,105.690002,108.75,104.760002,106.959999,102.028748,55523100,-0.008071337
29/10/2018,108.110001,108.699997,101.629997,103.849998,99.062134,55162000,0.022897142
30/10/2018,103.660004,104.379997,100.110001,103.730003,98.947662,65350900,-0.041161752
31/10/2018,105.440002,108.139999,105.389999,106.809998,101.885651,51062400,0.017171502
01/11/2018,107.050003,107.32,105.529999,105.919998,101.036682,33384200,0.015269357
02/11/2018,106.480003,107.32,104.980003,106.160004,101.265633,37680200,-0.005324615
05/11/2018,106.370003,107.739998,105.900002,107.510002,102.553383,27922100,-0.001033058
06/11/2018,107.379997,108.839996,106.279999,107.720001,102.753708,24340200,0.009495102
07/11/2018,109.440002,112.239998,109.400002,111.959999,106.798241,37901700,0.019184253
08/11/2018,111.800003,112.209999,110.910004,111.75,106.5979,25644100,0.021564336
09/11/2018,110.849998,111.449997,108.760002,109.57,104.518417,32039200,-0.008497361
12/11/2018,109.419998,109.959999,106.099998,106.870003,101.942894,33621800,-0.012900316
13/11/2018,107.550003,108.739998,106.639999,106.940002,102.009666,35374600,-0.017090066
14/11/2018,108.099998,108.260002,104.470001,104.970001,100.563065,39495100,0.005113854
15/11/2018,104.989998,107.800003,103.910004,107.279999,102.776085,38505200,-0.028769658
16/11/2018,107.080002,108.879997,106.800003,108.290001,103.74369,33502100,0.019906696
19/11/2018,108.269997,108.559998,103.550003,104.620003,100.227768,44773900,0.01111314
20/11/2018,101.800003,102.970001,99.349998,101.709999,97.439926,64052500,-0.059757959
21/11/2018,103.599998,104.43,102.239998,103.110001,98.781151,28130600,0.017681679
23/11/2018,102.169998,103.809998,102,103.07,98.742821,13823100,-0.013803089
26/11/2018,104.790001,106.629997,104.580002,106.470001,102.000084,32336200,0.025643565
27/11/2018,106.269997,107.330002,105.360001,107.139999,102.641975,29124500,0.014123447
28/11/2018,107.889999,111.330002,107.860001,111.120003,106.454865,46788500,0.015244209
29/11/2018,110.330002,111.120003,109.029999,110.190002,105.563911,28123200,0.022615655
30/11/2018,110.699997,110.970001,109.360001,110.889999,106.234505,33665600,0.00335353
03/12/2018,113,113.419998,110.730003,112.089996,107.38414,34732800,0.020776902
04/12/2018,111.940002,112.639999,108.209999,108.519997,103.96402,45197000,-0.009380513
06/12/2018,105.82,109.239998,105,109.190002,104.605881,49107400,-0.054672163
07/12/2018,108.379997,109.449997,104.300003,104.82,100.41935,45044900,0.024191996
10/12/2018,104.800003,107.980003,103.889999,107.589996,103.073051,40801500,-0.03303187
11/12/2018,109.800003,110.949997,107.440002,108.589996,104.03109,42381900,0.047709922
12/12/2018,110.889999,111.269997,109.040001,109.080002,104.500511,36183000,0.009927104
13/12/2018,109.580002,110.870003,108.629997,109.449997,104.854973,31333400,-0.011813482
14/12/2018,108.25,109.260002,105.5,106.029999,101.578552,47043100,-0.012137269
17/12/2018,105.410004,105.800003,101.709999,102.889999,98.570381,56957300,-0.026235529
18/12/2018,103.75,104.510002,102.519997,103.970001,99.605049,49319200,-0.015748069
19/12/2018,103.650002,106.879997,101.349998,103.690002,99.336792,68198200,-0.000963836
20/12/2018,103.050003,104.309998,98.779999,101.510002,97.248306,70334200,-0.005788702
21/12/2018,101.629997,103,97.459999,98.230003,94.106026,111242100,-0.013779776
24/12/2018,97.68,97.970001,93.980003,94.129997,90.178154,43935200,-0.038866448
26/12/2018,95.139999,100.690002,93.959999,100.559998,96.338188,51634800,-0.026003286
27/12/2018,99.300003,101.190002,96.400002,101.18,96.932175,49498500,0.043725079
28/12/2018,102.089996,102.410004,99.519997,100.389999,96.175331,38196300,0.028096605
31/12/2018,101.290001,102.400002,100.440002,101.57,97.305809,33173800,-0.007836174
02/01/2019,99.550003,101.75,98.940002,101.120003,96.874695,35329300,-0.017178379
03/01/2019,100.099998,100.190002,97.199997,97.400002,93.31086,42579100,0.005524811
04/01/2019,99.720001,102.510002,98.93,101.93,97.650688,44060600,-0.003796174
07/01/2019,101.639999,103.269997,100.980003,102.059998,97.775223,35656100,0.019253891
08/01/2019,103.040001,103.970001,101.709999,102.800003,98.484161,31514400,0.013774124
09/01/2019,103.860001,104.879997,103.239998,104.269997,99.892448,32280800,0.007958074
10/01/2019,103.220001,103.75,102.379997,103.599998,99.25058,30067600,-0.006162141
11/01/2019,103.190002,103.440002,101.639999,102.800003,98.484161,28314200,-0.000290632
14/01/2019,101.900002,102.870003,101.260002,102.050003,97.765648,28437100,-0.012501211
15/01/2019,102.510002,105.050003,101.879997,105.010002,100.601387,31587600,0.005986261
16/01/2019,105.260002,106.260002,104.959999,105.379997,100.955856,29853900,0.026826651
17/01/2019,105,106.629997,104.760002,106.120003,101.66478,28393000,-0.002470093
18/01/2019,107.459999,107.900002,105.910004,107.709999,103.188026,37427600,0.023428562
22/01/2019,106.75,107.099998,104.860001,105.68,101.243256,32371300,-0.0066071
23/01/2019,106.120003,107.040001,105.339996,106.709999,102.230026,25874300,-0.005901611
24/01/2019,106.860001,107,105.339996,106.199997,101.741425,23164800,0.006973219
25/01/2019,107.239998,107.879997,106.199997,107.169998,102.6707,31225600,0.003556027
28/01/2019,106.260002,106.480003,104.660004,105.080002,100.668434,29476700,-0.009138344
29/01/2019,104.879997,104.970001,102.169998,102.940002,98.618279,31490500,-0.01298706
30/01/2019,104.620003,106.379997,104.330002,106.379997,101.913864,49471900,-0.002478967
31/01/2019,103.800003,105.220001,103.18,104.43,100.045731,55636400,-0.007837889
01/02/2019,103.779999,104.099998,102.349998,102.779999,98.464996,35535700,-0.000192717
04/02/2019,102.870003,105.800003,102.769997,105.739998,101.300735,31315100,-0.00876851
05/02/2019,106.059998,107.269997,105.959999,107.220001,102.718597,27325400,0.031009963
06/02/2019,107,107,105.529999,106.029999,101.578552,20609800,0.008862927
07/02/2019,105.190002,105.589996,104.290001,105.269997,100.850456,29760700,-0.016915869
08/02/2019,104.389999,105.779999,104.260002,105.669998,101.233665,21461100,-0.007605314
11/02/2019,106.199997,106.580002,104.970001,105.25,100.831306,18914100,0.017338807
12/02/2019,106.139999,107.139999,105.480003,106.889999,102.402473,25056600,-0.000564953
13/02/2019,107.5,107.779999,106.709999,106.809998,102.325813,18394900,0.012813275
14/02/2019,106.309998,107.290001,105.660004,106.900002,102.412033,21784700,-0.011069786
15/02/2019,107.910004,108.300003,107.360001,108.220001,103.676613,26606900,0.015050381
19/02/2019,107.790001,108.660004,107.779999,108.169998,103.628723,18038500,-0.001112066
20/02/2019,107.860001,107.940002,106.290001,107.150002,103.089928,21607700,0.000649411
21/02/2019,106.900002,109.480003,106.870003,109.410004,105.264297,29063200,-0.008900417
22/02/2019,110.050003,111.199997,109.82,110.970001,106.765182,27763200,0.0294668
25/02/2019,111.760002,112.18,111.260002,111.589996,107.361687,23750600,0.015538382
26/02/2019,111.260002,113.239998,111.169998,112.360001,108.102524,21536700,-0.004473873
27/02/2019,111.690002,112.360001,110.879997,112.169998,107.919716,21487100,0.003864821
28/02/2019,112.040001,112.879997,111.730003,112.029999,107.785019,29083900,0.003133665
01/03/2019,112.889999,113.019997,111.669998,112.529999,108.266075,23501200,0.007586558
04/03/2019,113.019997,113.25,110.800003,112.260002,108.006317,26608000,0.001151546
05/03/2019,112.25,112.389999,111.230003,111.699997,107.467522,19538300,-0.006812927
06/03/2019,111.870003,112.660004,111.43,111.75,107.515633,17687000,-0.003385274
07/03/2019,111.400002,111.550003,109.870003,110.389999,106.207169,25339000,-0.004201314
08/03/2019,109.160004,110.709999,108.800003,110.510002,106.322632,22818400,-0.020107702
11/03/2019,110.989998,112.949997,110.980003,112.830002,108.554718,26491600,0.016764327
12/03/2019,112.82,113.989998,112.650002,113.620003,109.314774,26132700,0.01648799
13/03/2019,114.129997,115,113.779999,114.5,110.161438,35513800,0.01161139
14/03/2019,114.540001,115.199997,114.330002,114.589996,110.248032,30763400,0.00359243
15/03/2019,115.339996,117.25,114.589996,115.910004,111.518005,54681100,0.006984416
18/03/2019,116.169998,117.610001,116.050003,117.57,113.115105,31207600,0.007196133
19/03/2019,118.089996,118.440002,116.989998,117.650002,113.192078,37588700,0.016527486
20/03/2019,117.389999,118.75,116.709999,117.519997,113.067001,28113300,-0.005927657
21/03/2019,117.139999,120.82,117.089996,120.220001,115.664703,29854400,-0.002129653
22/03/2019,119.5,119.589996,117.040001,117.050003,112.614799,33624500,0.020146842
25/03/2019,116.559998,118.010002,116.32,117.660004,113.201698,27067100,-0.024602527
26/03/2019,118.620003,118.709999,116.849998,117.910004,113.442238,26097700,0.017673345
27/03/2019,117.879997,118.209999,115.519997,116.769997,112.345428,22733400,-0.006238459
28/03/2019,117.440002,117.580002,116.129997,116.93,112.499352,18334800,-0.003732567
29/03/2019,118.07,118.32,116.959999,117.940002,113.471085,25399800,0.005364424
01/04/2019,118.949997,119.110001,118.099998,119.019997,114.510155,22789100,0.00745318
02/04/2019,119.059998,119.480003,118.519997,119.190002,114.673729,18142300,0.000924767
03/04/2019,119.860001,120.43,119.150002,119.970001,115.424149,22860700,0.006719327
04/04/2019,120.099998,120.230003,118.379997,119.360001,114.83728,20112800,0.002002311
05/04/2019,119.389999,120.230003,119.370003,119.889999,115.347214,15826200,-0.005911732
08/04/2019,119.809998,120.019997,118.639999,119.93,115.385681,15116200,0.003517874
09/04/2019,118.629997,119.540001,118.580002,119.279999,114.760315,17612000,-0.009848936
10/04/2019,119.760002,120.349998,119.540001,120.190002,115.635818,16477200,0.009525458
11/04/2019,120.540001,120.849998,119.919998,120.330002,115.770523,14209100,0.006513018
12/04/2019,120.639999,120.980003,120.370003,120.949997,116.367043,19745100,0.000829584
15/04/2019,120.940002,121.580002,120.57,121.050003,116.463242,15792600,0.002486762
16/04/2019,121.639999,121.650002,120.099998,120.769997,116.19384,14071800,0.005787969
17/04/2019,121.239998,121.849998,120.540001,121.769997,117.155952,19300900,-0.0032884
18/04/2019,122.190002,123.519997,121.300003,123.370003,118.695351,27991000,0.007835731
22/04/2019,122.620003,124,122.57,123.760002,119.070549,15648700,0.003519118
23/04/2019,124.099998,125.580002,123.830002,125.440002,120.68692,24025500,0.012069768
24/04/2019,125.790001,125.849998,124.519997,125.010002,120.273193,31257000,0.013618074
25/04/2019,130.059998,131.369995,128.830002,129.149994,124.256317,38033900,0.033945441
26/04/2019,129.699997,130.520004,129.020004,129.889999,124.968285,23654900,-0.002767961
29/04/2019,129.899994,130.179993,129.350006,129.770004,124.852829,16324200,0.001541997
30/04/2019,129.809998,130.699997,129.389999,130.600006,125.65139,24166500,-0.00069281
01/05/2019,130.529999,130.649994,127.699997,127.879997,123.034447,26821700,0.005546576
02/05/2019,127.980003,128,125.519997,126.209999,121.427734,27350200,-0.019535708
03/05/2019,127.360001,129.429993,127.25,128.899994,124.015793,24911100,-0.004844522
06/05/2019,126.389999,128.559998,126.110001,128.149994,123.294205,24239800,-0.007616222
07/05/2019,126.459999,127.18,124.220001,125.519997,120.763863,36017700,0.000553841
08/05/2019,125.440002,126.370003,124.75,125.510002,120.754242,28419000,-0.008065768
09/05/2019,124.290001,125.790001,123.57,125.5,120.744629,27235800,-0.009167737
10/05/2019,124.910004,127.93,123.82,127.129997,122.312859,30915100,0.004988358
13/05/2019,124.110001,125.550003,123.040001,123.349998,118.676102,33944900,-0.006404635
14/05/2019,123.870003,125.879997,123.699997,124.730003,120.003799,25266300,-0.001933752
15/05/2019,124.260002,126.709999,123.699997,126.019997,121.693733,24722700,0.003148454
16/05/2019,126.75,129.380005,126.459999,128.929993,124.503807,30112200,0.020038612
17/05/2019,128.309998,130.460007,127.919998,128.070007,123.673347,25770500,0.012307677
20/05/2019,126.519997,127.589996,125.760002,126.220001,121.886856,23706900,-0.013950596
21/05/2019,127.43,127.529999,126.580002,126.900002,122.543526,15293300,0.007192563
22/05/2019,126.620003,128.240005,126.519997,127.669998,123.287079,15396500,-0.006356407
23/05/2019,126.199997,126.290001,124.739998,126.18,121.848236,23603800,-0.003317059
24/05/2019,126.910004,127.419998,125.970001,126.239998,121.906189,14123400,0.005626046
28/05/2019,126.980003,128,126.050003,126.160004,121.828926,23128400,0.000551564
29/05/2019,125.379997,125.389999,124.040001,124.940002,120.650818,22763100,-0.012600456
30/05/2019,125.260002,125.760002,124.779999,125.730003,121.413673,16829600,-0.000957051
31/05/2019,124.230003,124.620003,123.32,123.68,119.434059,26646800,-0.008222888
03/06/2019,123.849998,124.370003,119.010002,119.839996,115.725876,37983600,-0.003058883
04/06/2019,121.279999,123.279999,120.650002,123.160004,118.931908,29382600,-0.020750901
05/06/2019,124.949997,125.870003,124.209999,125.830002,121.510246,24926100,0.030260538
06/06/2019,126.440002,127.970001,125.599998,127.82,123.431931,21459000,0.01192481
07/06/2019,129.190002,132.25,128.259995,131.399994,126.889008,33885600,0.021749446
10/06/2019,132.399994,134.080002,132,132.600006,128.047852,26477100,0.024847062
11/06/2019,133.880005,134.240005,131.279999,132.100006,127.565002,23913700,0.011178331
12/06/2019,131.399994,131.970001,130.710007,131.490005,126.975945,17092500,-0.018524133
13/06/2019,131.979996,133,131.559998,132.320007,127.777443,17200800,0.004414018
14/06/2019,132.259995,133.789993,131.639999,132.449997,127.903,17821700,0.002121526
17/06/2019,132.630005,133.729996,132.529999,132.850006,128.289261,14517800,0.002797596
18/06/2019,134.190002,135.240005,133.570007,135.160004,130.519943,25934500,0.011762022
19/06/2019,135,135.929993,133.809998,135.690002,131.031723,23744400,0.006036202
20/06/2019,137.449997,137.660004,135.720001,136.949997,132.248505,33042600,0.018148126
21/06/2019,136.580002,137.729996,136.460007,136.970001,132.267807,36727900,-0.006329538
24/06/2019,137,138.399994,137,137.779999,133.050003,20628800,0.003075106
25/06/2019,137.25,137.589996,132.729996,133.429993,128.849319,33327400,0.001824818
26/06/2019,134.350006,135.740005,133.600006,133.929993,129.332184,23657700,-0.021129282
27/06/2019,134.139999,134.710007,133.509995,134.149994,129.544601,16557500,-0.001563134
28/06/2019,134.570007,134.600006,133.160004,133.960007,129.36116,30043000,0.003205666
01/07/2019,136.630005,136.699997,134.970001,135.679993,131.022095,22613500,0.015308002
02/07/2019,136.119995,136.589996,135.339996,136.580002,131.891205,15237800,-0.003732782
03/07/2019,136.800003,137.740005,136.289993,137.460007,132.740997,13629300,0.004995651
05/07/2019,135.940002,137.330002,135.720001,137.059998,132.354721,18141100,-0.006286557
08/07/2019,136.399994,137.100006,135.369995,136.960007,132.258148,16779700,0.003383787
09/07/2019,136,136.970001,135.800003,136.460007,131.775345,19953100,-0.002932507
10/07/2019,137.130005,138.580002,137.020004,137.850006,133.11763,24204400,0.00830886
11/07/2019,138.199997,139.220001,137.869995,138.399994,133.648727,22327900,0.007802756
12/07/2019,138.850006,139.130005,138.009995,138.899994,134.131546,18936800,0.004703394
15/07/2019,139.440002,139.539993,138.460007,138.899994,134.131546,16651500,0.004249161
16/07/2019,138.960007,139.050003,136.520004,137.080002,132.374054,22726100,-0.003442305
17/07/2019,137.699997,137.929993,136.220001,136.270004,131.591873,20211000,-0.009067429
18/07/2019,135.550003,136.619995,134.669998,136.419998,131.736664,30381800,-0.01561361
19/07/2019,140.220001,140.669998,136.449997,136.619995,131.92984,48992400,0.034452216
22/07/2019,137.410004,139.190002,137.330002,138.429993,133.677673,25074900,-0.020039916
23/07/2019,139.759995,139.990005,138.029999,139.289993,134.508163,18034600,0.017102037
24/07/2019,138.899994,140.740005,138.850006,140.720001,135.889069,20738300,-0.006153413
25/07/2019,140.429993,140.610001,139.320007,140.190002,135.377289,18356900,0.011015112
26/07/2019,140.369995,141.679993,140.300003,141.339996,136.487808,19037600,-0.000427245
29/07/2019,141.5,141.509995,139.369995,141.029999,136.1884,16605900,0.008050189
30/07/2019,140.139999,141.220001,139.800003,140.350006,135.531799,16846500,-0.009611314
31/07/2019,140.330002,140.490005,135.080002,136.270004,131.591873,38598800,0.001355808
01/08/2019,137,140.940002,136.929993,138.059998,133.320404,40557500,-0.023729794
02/08/2019,138.089996,138.320007,135.259995,136.899994,132.200211,30791600,0.007956175
05/08/2019,133.300003,133.929993,130.779999,132.210007,127.671249,42749600,-0.034687473
06/08/2019,133.800003,135.679993,133.210007,134.690002,130.066086,32696700,0.003750938
07/08/2019,133.789993,135.649994,131.830002,135.279999,130.635849,33414500,-7.48132E-05
08/08/2019,136.600006,138.990005,135.929993,138.889999,134.121887,27496500,0.021003163
09/08/2019,138.610001,139.380005,136.460007,137.710007,132.982437,23466700,0.014714458
12/08/2019,137.070007,137.860001,135.240005,135.789993,131.128342,20484300,-0.011110266
13/08/2019,136.050003,138.800003,135,138.600006,133.841858,25154600,-0.007441482
14/08/2019,136.360001,136.919998,133.669998,133.979996,129.811279,32527300,0.002278559
15/08/2019,134.389999,134.580002,132.25,133.679993,129.52063,28074400,-0.014447066
16/08/2019,134.880005,136.460007,134.720001,136.130005,131.894379,24449100,0.003646149
19/08/2019,137.850006,138.550003,136.889999,138.410004,134.103455,24355700,0.02201958
20/08/2019,138.210007,138.710007,137.240005,137.259995,132.989243,21170800,0.002611541
21/08/2019,138.550003,139.490005,138,138.789993,134.471619,14970300,0.002459996
22/08/2019,138.660004,139.199997,136.289993,137.779999,133.493057,18697000,0.000793944
